Attendance,Study_Hours,Previous_CGPA,Internal_Marks,Midsem_Marks,Backlogs,Assignment_Completion,Class_Participation,Age,Sex,Extra_Curricular,Late_Night_Entry,Endsem_Marks
70.1725312039351,1.571824716083735,6.048338331885745,5.919140597501672,20.348438642344327,5,63.40997685425129,5,18,1,0,1,19.33679364838238
87.70661695160348,2.104622171420034,6.083730153978142,14.700285910433026,20.17461686053413,5,82.86220780396053,4,18,0,0,5,8.949761151284275
48.14475118599407,3.6601339184015114,8.401158345629819,17.344895468033176,18.982950223739927,0,55.56853307466951,1,22,2,1,2,33.83274405305315
98.64629105224074,8.803481958519901,5.858993347234647,18.609609242904867,25.565643706619717,5,44.10360112181705,1,23,0,0,5,15.08599888798398
97.86119404215918,1.3178666863411026,5.204635890126551,16.188748921331154,25.315445343679727,3,62.69049360447788,3,22,0,1,1,28.790312180772148
49.82373747275026,1.2223419285452608,8.845876767979433,9.236835182873232,15.428614315121475,3,83.67013211124657,5,20,2,0,4,20.381351157427225
57.965387488186394,4.939749883052659,8.83222620236339,14.007611907855551,20.896151203265543,5,94.89808188165371,5,23,0,0,3,16.97921035806466
46.009299850406016,2.7641054109367467,6.985514222241216,7.121054163715329,7.570731113167168,0,43.04929384473289,5,25,2,0,1,32.47509147445371
56.30305593389078,5.687279416481599,7.15993369697773,6.75590935617164,7.269316956708753,1,88.62976725279009,4,24,2,1,1,41.547975094036595
88.95734736491241,4.516366846832235,8.176459754605832,14.57936213207772,16.99791013803155,1,43.970809297005076,5,21,0,0,3,31.906099488125104
62.69893642991557,4.349591063512168,7.055645750574601,17.766614818763042,27.505100590150533,4,59.83963707504974,4,18,2,0,5,15.860037086512886
45.3038180288055,1.1197297048699328,6.502239753815395,6.008721885494284,21.249992563092388,1,41.33809168632832,1,18,2,1,2,26.815875405471484
60.533531486734276,1.4104969024984015,9.969365159780475,6.59005598199948,21.730410566189853,3,94.69250193745373,4,24,2,0,4,23.089595358614737
98.88300005447681,8.210785774468501,4.885842567115354,13.484109611440354,8.941832801987532,4,82.40733971200763,1,22,0,1,5,18.225537924984316
77.78101571555217,8.858827375717444,7.556367875439164,8.273177915290102,16.33261110672097,4,62.14811392375246,3,22,2,1,3,19.234822190503913
64.96965678436946,2.346835328852502,9.31517815645396,14.177271841664718,15.019773624612341,5,62.647394975472736,5,18,1,1,2,19.027095432453187
49.9923108098362,1.1346050152476905,8.12329024708669,8.218157378830098,24.574458668854827,5,78.39057181008778,3,18,1,0,4,9.269018793015894
99.17060783702169,0.5341667193451061,9.28553979452943,6.747229614590892,8.4456024193067,1,45.3788982920894,5,25,1,0,2,35.732087531385424
89.25094055578774,6.082976137418968,6.018008322128035,13.18362473247241,18.47977518327011,4,48.702917881419104,3,20,0,0,3,18.897488936232925
56.88863814705516,7.153532125002055,5.631957857561435,17.932927070489285,27.783787563721294,0,90.83345269533214,2,18,0,0,2,36.64714282826875
44.204121743271365,3.728099892032055,9.107634321412629,15.27682958225795,27.31149724130995,4,52.138785167614685,2,25,0,0,4,11.988015854093263
43.39753344265348,6.796758674906396,6.364687457112764,17.28087706303947,26.30842774369301,2,83.59998386232238,4,23,2,0,5,19.632653024064293
47.22268897033203,7.129588155595261,8.258093938343867,8.995027615850724,14.374632823409584,0,53.54817416932592,3,24,2,1,3,33.420898790214736
74.8461150168653,9.353422813969054,4.886491470484685,18.289679769455386,28.527517266376446,3,45.28877903168863,5,24,0,0,2,25.593817306352328
95.72580527232955,0.6487363783510725,8.535028752260049,10.65558761864406,25.132512716484296,1,94.00194179649496,1,23,0,0,3,34.142253389732275
69.80460568035906,1.922917232310798,7.293895894149216,17.786715017854902,26.278532981022583,1,94.10036699039614,4,22,1,0,4,27.179508759106994
90.57672894737183,0.6852598759698814,5.611669839462765,12.067633852230891,28.30884485812468,5,76.3187138575459,4,24,1,0,4,13.534845221649162
66.75319719158847,8.679939333361105,6.96702378375343,9.017864710407444,28.425031640352024,2,67.72203066433283,2,19,1,0,5,21.898803404813965
82.51501274606952,7.925871600335686,8.18166175503822,8.903882465401894,11.00162408149977,1,73.16559534490887,3,23,1,0,4,27.612217041297352
83.91236423719005,5.74642070621839,4.071318453084302,13.515018265469793,8.192192794429172,3,64.48764560346162,3,25,0,1,5,18.620291075696365
50.43782235420032,0.8366341005118316,7.8248023528847765,6.185154053102687,22.271873589282883,4,85.43047696050975,4,23,0,0,1,23.43855187312129
61.67296353854871,2.733123586537196,7.249544669639646,18.95084291882763,19.08034891592856,1,85.27364241489784,2,24,1,1,5,28.289141850423555
78.23812939228144,2.9771984805851694,5.321717006480395,9.071952435478035,13.185662640798302,3,89.13877658435138,1,19,1,0,2,23.04317073472177
44.24179649106197,5.607431960154171,8.51788644385718,10.034372267687829,22.111237669425392,5,71.37556476215683,2,19,1,1,1,16.960739735710735
61.692411265777395,2.580438940367155,5.820765907799207,8.49952330611849,6.549921932898044,0,88.08051169641891,3,23,0,1,4,30.857613043934602
72.08796797687154,0.7295986391295484,5.661165589279388,5.045119408410821,6.180207912397085,3,49.34311578663024,1,20,0,0,2,19.169447875601907
99.77346958267832,7.307623018532993,6.827310093995936,15.388253552131967,13.857764605044002,5,41.80808379350275,4,19,0,0,2,19.96467438826047
68.47201375734645,2.9908021165541134,8.056898070534189,13.858293515513353,9.846165585804021,2,78.88318291591786,1,21,2,1,2,25.322413341439205
88.96340542685942,4.5237417702330065,9.573075855257526,17.144668102956736,22.963901268439436,3,46.32856107311069,4,24,0,1,4,23.529779868735883
65.92403710399707,1.2766663498230535,4.848143458792624,5.615161601764707,28.7005459477048,1,73.04019466501076,2,25,2,1,4,25.832614598461628
87.78344335718253,8.025483033945797,6.378808724510402,18.929834670999803,21.540685342115637,4,83.26749730006352,1,21,0,0,2,25.426413290478333
75.7248880972065,5.655318769240576,4.401937555075779,9.963304100905484,21.369609178189094,3,64.42512557363668,5,20,0,1,1,27.75191252364236
93.1957264901439,9.015856262098628,8.551304484830455,18.696047937586908,5.164889335489579,2,42.63236273306335,3,19,2,0,2,34.18738868807869
64.6565531410066,4.954715630653333,6.686397338088164,6.606972231013093,17.806924293115756,0,93.22788401793244,4,22,1,1,4,34.903367145424106
76.25826518928874,9.414256718178798,8.24157481112911,16.15880872204462,25.427533004378986,2,42.5947025062869,1,20,1,0,4,25.039691700278347
77.80112083712964,8.91868204381326,5.933166543857723,13.690373471484898,21.353009133450442,5,94.28515059107696,1,23,2,0,5,11.147401927714224
65.0429765080284,5.764598564592339,9.06590344843794,10.37286822878876,10.694559616220863,0,43.15783527553448,5,24,2,1,3,35.0019451160922
48.65872262124889,9.338934381498634,7.208968469440688,6.18713593899529,26.21188121068002,3,84.10956990811012,2,23,2,1,1,26.305601143940795
45.61356441474013,3.230887472945523,9.66164693094193,14.071047647701109,29.109418105379557,4,95.49080573341747,5,23,0,0,5,13.483108384366853
41.00029303597799,3.6564216270421133,4.472887834864205,5.396598246108696,11.97482118750676,2,94.41881882206492,1,18,2,0,3,18.323775579783806
92.41205585471288,0.45477951306036934,7.085660947252446,12.519231487190112,10.177358554145167,4,93.60309447209946,3,24,0,1,4,19.871173393509675
54.18849473432167,5.892009067638531,8.598731475986192,14.063128636904825,13.463172616316896,5,92.98471739257451,1,24,2,0,3,14.239254312060483
52.69040495690608,7.219239699289334,7.600915888441688,15.987856209312831,6.578957096941777,3,70.62458385471749,1,20,2,1,4,17.34253460990368
84.16212402556394,7.735191902421032,4.1391648425610565,19.87001951337269,26.83581682717189,4,73.4614501756121,1,21,2,1,2,20.074573818107684
59.20096678524351,1.498162860461033,9.834032070063284,8.901405702616474,28.232487013312028,4,77.18304839560875,5,24,1,0,1,26.4905806231768
70.3626815447102,4.441590723125003,5.78958215845539,9.835847320602126,20.832575990828257,2,93.7569039261299,5,25,2,0,4,25.673083601415193
49.750663917847376,1.7686321209391564,5.4956671981982925,10.117180202134879,24.10837032133615,3,90.28962517381191,4,25,0,1,4,15.419466284187429
97.58474328771815,6.621273488542489,6.913959253639478,15.973740677882526,21.716266935878902,4,86.97871401389948,4,23,1,0,4,20.473796504255798
91.09488400103425,1.5794637242176812,7.252948645140093,18.977289023841706,14.433855732246727,0,80.54345239664318,4,25,1,0,3,40.98544982420423
91.8273773779002,9.041636839560748,8.597728825538953,19.61485624372338,20.801059051356646,1,77.10302331922969,1,24,1,1,4,30.878641637129515
64.40642491432031,2.3063464566141336,6.359641945953935,19.187170498371938,25.90800427187782,0,95.3480114086648,4,22,1,0,2,37.599715287597164
85.74167282243036,2.9140226628824486,6.639762258773273,18.19074511572865,25.247685255894176,5,51.55865123703082,4,24,1,1,5,11.545933472895923
48.63256932338681,8.509063221509997,7.209759495602986,19.864660607309467,7.026438160416863,4,51.563500251131984,2,19,1,1,5,9.373237559872258
40.517140155506816,4.584676101457238,6.366322598449844,10.639185902517454,16.565024013577926,3,98.94817174513338,5,23,2,0,5,17.26065955732173
41.19837595468169,0.23995945800073026,9.487288474606936,19.224819799980594,14.933036598931249,0,73.18954197934177,4,21,2,0,4,28.521161730150286
75.19610424427363,4.945862512026458,9.107511799805513,16.415299435938675,23.800218644496617,3,69.00244801803848,5,19,1,0,2,30.589020934873126
67.32369431487645,0.8454333538012304,6.72984217046727,7.526897892919674,17.534398488644584,5,91.03572248956948,3,23,1,0,3,15.708063844811635
71.08092093451118,9.853447186873106,4.001169174023903,5.681977818158035,13.74252771423549,0,90.98607536702806,2,25,0,1,1,40.33160078143878
40.44778842503317,5.881115704556024,9.405606973175683,8.217259368054833,22.658744014830038,3,50.5958809821641,3,25,0,1,3,17.7793632302187
65.36119717944554,2.5653261761097843,4.7460194406367915,16.68126686431439,16.83946300839747,4,50.414338415989164,5,19,1,1,4,16.33117010720324
83.08408967205165,5.637176795476178,5.4670744911642775,14.475453218388262,11.415600693824375,2,87.71588590392453,5,20,0,0,2,35.49596733894347
66.56162211804616,0.7686710338175484,4.914167706192389,8.365343860200278,27.26042306525564,0,87.13794592896954,3,20,0,0,1,35.21431226949921
83.93315237873333,7.99891304268817,5.078893419886143,16.12882181707039,7.826196203826292,5,53.511201261328345,4,21,2,0,4,14.696591700035333
53.98113786381009,9.253280538641636,8.817265227339009,7.119833591573045,5.452192672137164,3,90.4906081745903,2,19,2,1,2,28.444112991673183
88.78852026890353,8.744443882061596,7.477008649995545,17.327620907880416,8.597775816200985,0,68.80306781820273,5,23,0,0,3,40.53134279973966
75.30587442720713,3.417576022985628,9.736570978752091,16.912414639560982,9.091081337433605,3,68.19934688040583,1,20,2,1,2,29.538088457030383
52.645785965794374,3.257681196433685,5.388721073942299,19.588639560590728,18.45105500118914,3,99.1416155780924,2,21,0,0,2,22.425655255283033
54.20322855122998,0.35087611216299996,6.913809448787404,7.254193469439771,20.62163751592594,2,71.15287579492113,3,23,2,0,3,21.64322004414903
77.68182787417223,6.514003587009167,9.864570214494819,18.599194916219005,16.215278351469976,3,48.22272271387055,5,19,1,0,5,22.7590654317262
89.7963755927466,5.349047841897949,8.958661085648618,10.116539955827577,10.104281131974394,0,56.80934922295106,5,18,1,0,1,42.163435899039705
64.93766692174931,4.5934637132734135,8.371694074722946,11.240897971929675,8.30477246984813,5,60.020926904782016,3,18,0,0,3,13.269153145400551
55.49802574765553,9.07630953334707,5.133851208224751,12.02667594330154,17.303799228093162,4,97.50801627436374,1,21,0,0,1,26.719763986176417
92.02069641463603,1.678789010828463,8.616432405458298,14.403560798038338,19.1370771904953,5,55.842243049697856,1,18,0,0,4,13.067894227037977
80.1560975050501,0.09666266690182335,6.085390735575507,19.92145055177064,12.59903429258685,1,65.82417636122321,5,22,2,0,4,25.56574922293568
66.8851292369846,0.7331645212076543,7.183221382280546,13.999382045828497,10.510998683524354,3,84.97813296868546,4,23,0,0,5,17.65394343971185
69.27401171675811,2.233714378273689,7.654967278237241,18.90073797560611,7.014818171185681,1,56.44577852010344,1,23,2,1,5,22.067415156919566
52.255388076183785,0.3328554926345695,7.656182269145525,8.825423031270844,5.656112174805817,4,82.09852319290661,1,21,1,1,3,16.917293777492
77.60815780389063,5.028437106431355,8.359140831481099,10.976174927227245,7.643410770904497,5,52.451055781398495,4,21,1,1,3,18.625964398734446
61.52455063257332,3.1409045523357806,7.970212555853234,12.567492941578712,23.551985307098516,1,54.551048550965845,1,25,1,1,1,31.59592888190267
99.73871060046096,1.8048300806813267,4.410225275863539,9.843529846800061,13.600466253847236,3,99.1799162428285,4,19,2,1,3,30.651527053859212
68.81101091571327,7.500840749486621,6.7440821556946435,19.65300654446495,5.685472885047556,0,62.13666455654368,3,23,2,0,5,31.827392355022745
69.15313637137679,2.0445132623253004,7.984129640319876,15.885253308458408,17.704131796358617,5,83.78116693707749,2,22,1,0,5,10.686812054928973
73.95110724464031,6.876051009937933,5.775957892994372,12.183220282738402,18.40168167221563,5,90.40378581642595,2,24,2,1,5,10.432721474317402
95.00536018712481,3.492649058476389,5.878340123298338,16.269570518146907,15.717219490309837,2,60.811138955421086,3,23,2,0,1,36.71524071692324
88.04908599158502,5.118277606625545,4.747405286527693,12.011637486239769,7.767070300887148,5,61.43017008548743,1,21,0,0,3,16.898155616813508
67.06780418787048,9.338670398513198,6.511689915849132,5.25837991051889,23.87418494014909,3,86.38530762420652,2,25,2,0,3,22.67737273170594
83.12195595836775,0.3735163481581283,9.920982605837048,13.147901117155042,22.227039705915477,3,76.42008065552943,3,23,2,1,1,29.24293258723051
75.1741299268457,5.002645074774619,5.711916167728225,14.377778281418024,14.868228456789705,2,61.705114997367886,2,24,0,0,1,27.42269088519767
69.54202292207493,8.544229603276182,7.188621356116588,19.718111280778423,14.5203839187017,2,84.97396381073838,1,20,1,1,2,29.009219882202288
51.53894636706103,5.879742483703485,8.459423516674505,5.611892723909265,8.898377873648577,5,91.82230039549762,4,25,1,0,1,24.163485757420993
67.83617580729346,2.7687051696515663,4.080983625305624,12.681454361827008,23.838733677193737,2,54.10229709745399,3,25,0,0,3,21.599828568358877
54.74911522135448,3.976811351450343,9.402637357589793,6.472321350625427,19.989347608494157,2,41.461368033851066,2,21,1,0,3,20.83911423433213
94.89052899109927,6.802656287285745,6.319301108349631,7.234938523564407,7.144836137823641,2,56.448823989391855,1,24,1,1,5,24.845524163655135
60.12440880978082,8.90811894313803,9.214695920265893,14.156950084527141,14.451586460922837,3,80.46937835198227,2,25,1,1,5,21.89988903705934
97.13584087200233,0.41066373746611595,4.2336859533968685,8.473515683997459,27.589023564212564,1,94.91513509761447,1,25,1,1,2,36.56945836650325
71.98331740568267,0.7153882189037641,4.873981311182055,16.23761166942537,16.309365041405655,0,91.78386239171166,1,22,2,0,1,37.805802209076354
77.89266272056962,3.2505152360958753,5.935176726865356,12.71298038892909,13.12318748251443,3,53.3302359356431,1,23,1,0,4,18.282263490708257
72.57642666935966,2.32779684437479,6.072770638379673,8.273193277486058,21.09460188621487,4,92.86000999510041,1,21,2,1,2,19.1645143257497
47.76283701800205,2.64930886222406,9.0867653381681,12.406875164015975,10.074309442101457,5,88.64390320912648,3,18,2,1,1,19.134172205411737
62.54927314047646,2.2126999862588095,4.067206692329411,5.0132259036218105,18.095084955179487,3,84.06405700528146,4,22,1,1,3,19.910980270567325
45.94876673665743,1.9582504885515772,7.846670658818077,17.941100654867615,21.738068839091138,5,81.29361272846393,3,20,0,0,2,9.44334591369947
77.3772426510029,1.3062396686929179,4.787874617071301,5.190175655836442,26.371960399376945,3,88.42554950203217,2,24,2,0,2,24.79739843504801
66.81245171202633,9.33954131795238,8.939293904266297,5.105148387382738,22.31260756944675,1,91.70377051330647,3,22,0,1,1,37.26041379896846
86.6790982942562,1.4418946390615306,8.671439595747474,14.172559147694706,14.61024492921411,5,89.14668789048761,3,21,1,1,3,20.59536313195708
53.22822885996219,2.044037747655362,6.999526164467204,19.602813886851244,24.195004333707775,2,47.31090054157054,2,25,1,1,1,23.967175347127665
49.873963505760095,2.4626572398078572,5.276123353074251,17.83900226530968,27.459998201771043,5,83.32928615556916,4,20,0,0,3,10.623122646095938
64.37993385782607,9.330148731304206,7.806972345793338,8.780283688841774,16.944090616498492,4,90.4782532456112,3,20,2,1,3,21.878825886133207
95.59512299310288,7.557141336010847,4.937549905945874,7.950002167215286,5.112519637082059,1,51.14236040492016,1,20,2,0,5,24.848000596965896
82.6253089007447,7.896994303155147,5.140142755555921,14.391682709501831,27.0229506487961,0,52.82785265944259,3,18,2,0,4,31.630038020042573
65.13541748757513,1.0475825953849804,7.760139413352146,17.33956620533116,9.136049790218774,4,87.15861846702944,2,22,2,1,5,14.62987437877604
71.03633018525863,8.363098750156716,9.947370676531747,10.431180063500445,8.158137624509333,4,60.635752000233616,4,23,1,0,2,23.229667099548934
45.0527806706259,4.08193081817418,9.346365023515277,11.485318855506138,12.691964143500787,1,63.9820603016382,3,21,2,1,2,29.75585378776876
99.0745537825668,2.6282302621238873,7.558644146102062,6.732342705166268,14.49959363476903,4,62.62955665161837,3,24,1,1,1,31.42465689353558
79.98443828169513,5.757500835203105,7.231220612604543,7.292396318830388,24.9844174546663,3,52.76995004449294,2,18,2,0,1,26.401784050278426
57.12424410780535,8.221829058167339,9.99030928004865,13.525273925390312,14.729584627828217,3,96.32765753675048,5,20,1,1,1,33.464315618178944
75.14850365291466,7.786521510749093,7.284382885803362,6.539842186226554,6.220529158854583,2,88.35159814499391,5,23,2,0,5,28.67926241035522
46.56894196413964,8.89997482581132,6.520699131756664,8.030691871938515,20.899041999765295,1,55.03234642655911,3,25,0,1,3,31.258811980754288
97.95020012845501,9.281321860154438,9.45733321465205,8.520155360178261,21.78052558575021,3,46.36523041575298,1,21,2,0,4,28.334154671238196
50.48709927300196,2.3812207142774957,5.40510577521573,11.658867998204455,25.35552302080259,4,62.35661144181802,3,19,2,0,2,14.932823916140123
78.88181908331285,4.238578941692717,4.585155941780854,5.684179461854543,14.971652016528292,4,64.9185055434894,5,25,0,1,2,22.309412126263663
54.72726775233583,0.14628539205070012,7.804540206170982,12.496564575394078,7.151776905191927,3,40.425528064283135,3,21,1,0,1,20.398009456487884
83.05368295891215,8.7932165926506,4.575097802612494,18.930116095911224,18.826556942363815,1,93.22912938088582,1,19,2,1,5,30.6106902214135
86.60928203441686,1.5457215147476755,6.238891221717761,5.3669549167860895,8.024934564437665,1,91.07703330552344,4,19,0,0,1,38.150000238109
80.40518373468595,8.614748123426942,6.541464313490323,14.46477297811198,5.426883075607748,0,91.00979727698237,3,23,2,1,5,37.6584057070244
76.86996761531155,3.2938732198659637,7.285228402295399,17.537635477273135,24.46458679628364,1,88.34819523977609,2,20,1,1,3,28.08790113555339
93.5481456371207,3.681335899811382,9.949957274487774,9.686912638237658,15.0852650084596,5,83.98755548853086,1,25,2,1,1,26.870299145143292
44.717602659385484,0.39132254483859374,5.325890339999084,6.972778175288373,18.1251293015609,5,78.07124174641582,3,19,1,1,3,9.901516724510023
59.85488594681171,3.268787897653196,6.254538271041472,5.650096814138946,21.57123006921335,5,97.61735544192167,5,18,1,1,2,13.564210830677466
54.897248777850756,8.88363682801264,4.793440746463948,14.658545891537038,15.02569166778096,3,82.70379497575084,3,24,0,1,2,21.18540242381416
99.28083772392529,0.2554740112160414,7.645681156199409,13.283515703436025,6.2782898119348935,0,77.81470533729134,5,20,2,1,2,44.07312314642873
63.363386780012405,4.063274730467254,8.366039093847,8.439424825879964,11.318591442699015,4,87.32950527361417,2,25,2,0,3,20.58967515183246
83.95676195442392,0.31399629812741137,6.892460939415273,17.47425961447622,9.858529783448637,3,54.775979483998746,4,25,0,1,1,28.40154602406644
81.08350983286027,3.7092342510906495,5.474987609739826,16.03259528228515,29.434850520606638,2,98.02873215915523,5,23,1,0,5,28.77506131360922
52.724874248642664,1.7264064078029118,7.7253296150904855,9.146431774801748,23.487636350636496,2,41.149718601824134,3,19,0,1,5,14.29266141070251
54.339860812693075,2.5221839326837205,7.234946340213097,16.30044534296951,16.288749956579814,1,78.90429822950048,2,24,0,1,1,35.463451994852505
56.87707381318205,8.77598373161419,5.027114340422306,8.674913202511588,6.584184911437858,0,44.625652025937406,1,22,0,0,4,32.187755185277254
64.66763669556275,4.36049220621891,6.434091403012782,15.129011927995414,7.8962630619567635,0,91.19835411371619,3,24,1,1,5,32.083995058246806
54.05950393903161,2.737979914019122,6.611182549811169,6.778175616108191,25.32248923178537,4,98.05840718054841,1,23,1,1,5,12.276229517779749
41.179088964810866,5.893383779505478,9.895706522628597,15.383591949998108,28.636227345925015,1,64.51664378755038,5,23,2,0,1,34.185189526923324
92.76358340843173,1.4210695983258237,9.09571499293313,8.581616284733904,5.783754611883211,0,91.42988179632175,2,25,0,1,1,44.44601724764092
97.93658988285304,2.5939160742085585,8.406224729641563,13.58704031362571,27.759928067206896,3,60.143280677265025,4,18,0,1,1,32.18625432765065
60.494223221894075,5.462479676028885,9.332662153017685,7.586958002778238,14.514092834649798,4,49.56422166736101,3,22,2,1,4,15.117466029858543
60.31041276552837,2.3752304184806885,8.412906434972289,15.889504213519285,10.340816516341848,0,56.59896359593574,2,21,1,0,3,28.301453734183017
40.42550876646226,6.791277374008732,9.420411130754399,5.913193615895775,7.555808935329759,2,58.11051786140938,2,18,1,1,2,26.300772090205026
80.81504129982244,4.9149130225952256,4.327318689277048,7.481266802040782,24.29372354882987,2,77.84008225591303,4,23,2,1,3,28.089567110789325
89.52639374491773,7.719890702546909,6.736397255601499,7.762047198062547,16.72276212954534,0,87.76888226845216,5,22,2,1,3,44.13440151154697
48.796498021600186,9.482445357224686,8.481390011451001,5.620153787809978,25.81059454838142,5,52.312992843823935,4,22,2,0,1,20.427208272310686
49.57998096202904,1.1580488934740774,7.499774779660081,16.175187742403686,10.653928835624054,5,45.292375765261184,4,23,2,1,1,12.328076707493349
87.40499499828627,3.3466500998454487,5.05099698490472,19.714287571098993,21.964200920810615,2,53.29911057215901,4,25,0,1,1,28.9584088936327
76.97744490124867,3.1954906287840656,6.042952519171205,16.675966826175234,7.953042621653202,3,57.79226934473093,1,20,1,1,2,22.37831692067716
42.69163345766302,1.5118291933725425,5.906646250160147,17.909479431835933,7.243767103369243,4,56.7888795996735,3,21,0,1,3,9.130445953938498
77.3528194277369,8.103031373334709,5.5680814791060165,5.090114905074158,8.334996259043788,3,53.19702791770309,4,18,1,1,2,26.32013220442837
58.53506337062596,7.5987870403879,6.058813321083797,6.768049456618899,25.22253251400768,2,67.96001234692386,3,18,1,0,5,18.796671159367005
62.123509328250755,4.84425470834399,7.0891197307667255,13.385305089422936,21.390493385816,0,91.3589706886469,4,23,1,0,3,38.150786955840715
86.1838850978128,5.377707777946096,9.129214148699656,19.668033271912513,9.149097298341456,0,46.020909976445,5,23,2,0,2,41.24702124917216
88.65611156035663,0.5954413800249625,8.452195974362539,14.910693965723054,14.619305267129635,4,91.72180161267994,5,18,1,1,2,28.685135048486245
64.02139761038984,5.5550735232704564,9.011498224097402,10.612050406071166,24.09215024391142,2,69.82050586030695,4,19,1,0,4,25.229785253369137
96.82917616038128,7.913415240196365,9.301622467378518,7.192239582221888,12.14185973534718,2,79.62808038081545,2,18,2,0,2,37.273024802086766
64.38776307712433,5.738275735838572,6.4969027365856435,7.292535415739762,28.031592807827394,2,88.92202723621489,3,19,2,0,2,31.87249791505974
86.3101621138066,2.6530637012041893,6.076157704160483,10.441298034751757,27.86506978375643,1,58.25961601438681,5,20,0,1,4,29.447035683015102
69.03263587385554,6.6754827233433724,4.34574029010497,15.70715296016011,18.82252064236809,0,97.25407631248474,1,25,2,1,2,38.1398100405602
93.85193959132505,3.6148842996524766,9.582949731258605,5.47728936537366,20.79935672880287,2,45.024175997094936,2,19,0,1,3,27.276367273109706
94.46567461901071,5.4487328428573525,4.394938107628864,17.782663871924576,21.330458834695747,4,71.65998667334486,5,25,2,1,1,29.336155710093212
45.24500847226503,4.8756536327892475,8.446813092222822,19.123271535347087,11.46171144387689,5,55.2882021279146,2,21,0,1,3,9.161555660299708
96.18959987861354,3.811750009651801,6.268649826793523,18.332246907962467,14.133034718099676,1,64.47677784407094,3,24,1,1,1,42.08903376519126
89.53209049122495,7.188779803941351,9.692684646995119,18.695403640953394,8.398527762247117,2,66.93184769587364,2,23,2,1,4,29.784129616065623
87.47864285876001,8.838761119858818,6.517612125604774,5.230089191273956,28.121783541346723,0,94.87070338713713,1,19,0,1,2,44.36163270728247
52.05468038113135,0.05212518476924943,8.899650108128299,19.666884739248438,23.0962359673888,5,66.49489141844876,2,23,1,1,4,6.962657679661255
88.30715252527989,9.336165192303673,5.69592899298206,10.495356723355233,6.158906658316189,1,81.87687218724727,5,21,1,0,4,33.93121064597593
91.00796408110222,5.115151360832249,5.79453230346308,18.03921677547762,18.734686252447915,3,97.1057903518517,1,21,0,0,4,23.53230915954173
57.34902006724906,7.007318803632652,7.573116459270605,7.802133060494212,13.576843368448984,4,69.67195487515987,3,21,1,0,3,14.925865313692379
97.13560470173942,8.556245661758771,9.987895802244843,11.697886139933553,25.38219692653523,0,64.49859572928943,5,21,0,0,4,35.486836148714104
42.99160878394986,4.671036923142699,7.105434507875177,5.6624658293596495,13.59500219583782,3,98.37810660111586,3,24,1,1,2,23.10670531134222
48.99455519482838,8.349740733648902,9.617851818359743,5.601139952642409,21.103753115022375,0,89.66058129769866,4,24,1,0,5,28.217508533796615
72.25486828309086,1.7761981945520222,8.717498969492366,19.14914151154457,9.143508336414314,4,96.38637449407626,5,18,2,1,4,20.865141236159843
74.54754826733858,1.5916753447981447,8.77518588506341,17.15909918793559,18.96888724122647,2,63.83351360417869,2,23,1,0,1,30.473186754100066
78.70900499805421,6.574713688561536,6.615759934772584,12.9473906662069,12.34714331383873,3,81.77946343355944,3,21,1,0,2,22.706984474990094
41.01814775892799,8.701430055517372,6.319253501036804,12.881872603468068,9.122210559062818,3,54.976634454571794,2,22,2,0,2,19.001737775816107
97.62200647732782,8.924261775360394,5.151530848544892,16.231319277142795,20.481478673411402,1,91.94932053222033,1,20,2,0,5,31.05964632167778
42.675285564048636,6.437404583772466,9.783647601901922,10.12503172355735,20.966030000384393,2,95.98475066031489,3,22,2,1,2,32.944626226688406
48.583717163404145,5.254892302093175,9.75636167466292,16.428039137929282,29.583844528344663,4,56.07198722372908,3,18,1,0,2,18.156226238683853
40.84087105156342,3.313930876965162,8.482406405861097,12.275125699899085,21.727651491527894,5,46.295944436714514,1,21,2,0,4,1.5775674602720131
74.01150599764568,9.800004155993314,5.777514699116017,14.568761043671973,17.892748463178204,1,52.044084752508795,1,19,0,1,5,20.974854183625535
95.93601303525833,3.1969568666625046,5.471077242053693,19.472441751547215,27.815521077118742,3,77.96992783499195,1,23,1,0,4,20.76605858623512
79.95682996482785,7.441861072315932,9.931661454321777,12.069733362803923,25.707020467211397,0,56.33099722582351,1,24,0,1,5,29.639452702967198
89.35944810882563,5.319817999050008,4.399256890649065,11.276069896196752,18.718656961004466,4,78.31665010363031,4,18,0,1,5,16.226452952589906
40.7968722075148,6.085123425253467,9.061385752847855,18.586237609120378,17.783726943520183,1,61.011322090568626,3,20,0,1,4,24.86169111625711
72.52091790878356,3.9348055058862617,6.132748002894848,18.53870742374516,28.549229642896922,5,95.01012656192884,4,25,1,1,2,21.041101054372234
67.57377865033132,9.648231254722479,6.513218318363323,19.88628052824764,20.42817609897327,2,67.15586103865546,4,19,1,1,3,29.702538557645756
69.93807665324758,5.716823260992711,8.991865892493024,13.262944989624637,22.844479229237674,5,69.85731717714597,2,24,0,1,4,12.724461484922028
44.332791120111274,9.3778763045879,4.543618096032148,10.163923115399042,7.166976053680078,0,60.88389779470606,3,19,1,0,5,25.82833384452175
81.06612166415844,0.07591416173914123,6.125018071121543,8.605850947665555,22.95764053123148,1,44.38227028964635,3,21,1,1,4,20.985981379238453
70.19322489151807,5.726705831911209,9.712145663017438,5.511445354274927,11.61704605516708,4,69.61817362671246,3,20,0,0,2,24.246230707404205
